new_column	ID	ParentID	second_parent	third_parent	fourth_parent	fifth_parent	sixth_parent	seventh_parent	drivers_ID	uniq_subclones_per_driver	drivers_CCF_true
27618_7804_1535_683_237_0_0_0	27618	7804	1535	683	237	0	0	0	9	2	2.0076834043886e-06
9615_1535_683_237_0_0_0_0	9615	1535	683	237	0	0	0	0	8	2	2.0076834043886e-06
9625_1535_683_237_0_0_0_0	9625	1535	683	237	0	0	0	0	8	2	0.00070770840004698
1566_683_237_0_0_0_0_0	1566	683	237	0	0	0	0	0	7	2	5.01920851097149e-06
1606_683_237_0_0_0_0_0	1606	683	237	0	0	0	0	0	7	2	1.0038417021943e-05
1625_683_237_0_0_0_0_0	1625	683	237	0	0	0	0	0	7	2	0.00110121434730714
18332_1625_683_237_0_0_0_0	18332	1625	683	237	0	0	0	0	8	2	5.01920851097149e-06
1653_683_237_0_0_0_0_0	1653	683	237	0	0	0	0	0	7	2	4.21613514921605e-05
1702_683_237_0_0_0_0_0	1702	683	237	0	0	0	0	0	7	2	0.104072284633292
10005_1702_683_237_0_0_0_0	10005	1702	683	237	0	0	0	0	8	2	8.13111778777381e-05
10028_1702_683_237_0_0_0_0	10028	1702	683	237	0	0	0	0	8	2	0.000137526313200619
10040_1702_683_237_0_0_0_0	10040	1702	683	237	0	0	0	0	8	2	1.40537838307202e-05
10200_1702_683_237_0_0_0_0	10200	1702	683	237	0	0	0	0	8	2	1.70653089373031e-05
10298_1702_683_237_0_0_0_0	10298	1702	683	237	0	0	0	0	8	2	2.7103725959246e-05
10310_1702_683_237_0_0_0_0	10310	1702	683	237	0	0	0	0	8	2	5.01920851097149e-06
10333_1702_683_237_0_0_0_0	10333	1702	683	237	0	0	0	0	8	2	0.000545086044291504
26534_10333_1702_683_237_0_0_0	26534	10333	1702	683	237	0	0	0	9	2	1.0038417021943e-06
10570_1702_683_237_0_0_0_0	10570	1702	683	237	0	0	0	0	8	2	2.60998842570517e-05
10656_1702_683_237_0_0_0_0	10656	1702	683	237	0	0	0	0	8	2	1.20461004263316e-05
10682_1702_683_237_0_0_0_0	10682	1702	683	237	0	0	0	0	8	2	0.0049639972173508
23528_10682_1702_683_237_0_0_0	23528	10682	1702	683	237	0	0	0	9	2	6.02305021316579e-06
10794_1702_683_237_0_0_0_0	10794	1702	683	237	0	0	0	0	8	2	2.7103725959246e-05
10795_1702_683_237_0_0_0_0	10795	1702	683	237	0	0	0	0	8	2	0.000356363804278976
11090_1702_683_237_0_0_0_0	11090	1702	683	237	0	0	0	0	8	2	1.40537838307202e-05
11193_1702_683_237_0_0_0_0	11193	1702	683	237	0	0	0	0	8	2	0.000167641564266448
11255_1702_683_237_0_0_0_0	11255	1702	683	237	0	0	0	0	8	2	1.40537838307202e-05
11279_1702_683_237_0_0_0_0	11279	1702	683	237	0	0	0	0	8	2	0.000760912010263278
11314_1702_683_237_0_0_0_0	11314	1702	683	237	0	0	0	0	8	2	4.11575097899662e-05
11341_1702_683_237_0_0_0_0	11341	1702	683	237	0	0	0	0	8	2	2.20845174482745e-05
11392_1702_683_237_0_0_0_0	11392	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
11615_1702_683_237_0_0_0_0	11615	1702	683	237	0	0	0	0	8	2	1.40537838307202e-05
11673_1702_683_237_0_0_0_0	11673	1702	683	237	0	0	0	0	8	2	3.41306178746061e-05
11674_1702_683_237_0_0_0_0	11674	1702	683	237	0	0	0	0	8	2	5.01920851097149e-06
11857_1702_683_237_0_0_0_0	11857	1702	683	237	0	0	0	0	8	2	1.0038417021943e-05
12018_1702_683_237_0_0_0_0	12018	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
12165_1702_683_237_0_0_0_0	12165	1702	683	237	0	0	0	0	8	2	1.30499421285259e-05
12166_1702_683_237_0_0_0_0	12166	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
12265_1702_683_237_0_0_0_0	12265	1702	683	237	0	0	0	0	8	2	6.02305021316579e-06
12373_1702_683_237_0_0_0_0	12373	1702	683	237	0	0	0	0	8	2	4.01536680877719e-06
12448_1702_683_237_0_0_0_0	12448	1702	683	237	0	0	0	0	8	2	0.000157603147244505
12478_1702_683_237_0_0_0_0	12478	1702	683	237	0	0	0	0	8	2	1.70653089373031e-05
12601_1702_683_237_0_0_0_0	12601	1702	683	237	0	0	0	0	8	2	1.80691506394974e-05
12704_1702_683_237_0_0_0_0	12704	1702	683	237	0	0	0	0	8	2	4.91882434075206e-05
12720_1702_683_237_0_0_0_0	12720	1702	683	237	0	0	0	0	8	2	7.02689191536008e-06
12796_1702_683_237_0_0_0_0	12796	1702	683	237	0	0	0	0	8	2	4.21613514921605e-05
12945_1702_683_237_0_0_0_0	12945	1702	683	237	0	0	0	0	8	2	5.01920851097149e-06
13082_1702_683_237_0_0_0_0	13082	1702	683	237	0	0	0	0	8	2	1.40537838307202e-05
13138_1702_683_237_0_0_0_0	13138	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
13244_1702_683_237_0_0_0_0	13244	1702	683	237	0	0	0	0	8	2	7.02689191536008e-06
13263_1702_683_237_0_0_0_0	13263	1702	683	237	0	0	0	0	8	2	3.41306178746061e-05
13431_1702_683_237_0_0_0_0	13431	1702	683	237	0	0	0	0	8	2	1.70653089373031e-05
13468_1702_683_237_0_0_0_0	13468	1702	683	237	0	0	0	0	8	2	9.03457531974868e-06
13544_1702_683_237_0_0_0_0	13544	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
13599_1702_683_237_0_0_0_0	13599	1702	683	237	0	0	0	0	8	2	5.01920851097149e-06
13918_1702_683_237_0_0_0_0	13918	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
13930_1702_683_237_0_0_0_0	13930	1702	683	237	0	0	0	0	8	2	2.20845174482745e-05
14013_1702_683_237_0_0_0_0	14013	1702	683	237	0	0	0	0	8	2	7.02689191536008e-06
14015_1702_683_237_0_0_0_0	14015	1702	683	237	0	0	0	0	8	2	3.11190927680232e-05
14016_1702_683_237_0_0_0_0	14016	1702	683	237	0	0	0	0	8	2	8.03073361755438e-06
14082_1702_683_237_0_0_0_0	14082	1702	683	237	0	0	0	0	8	2	4.7180560003132e-05
14205_1702_683_237_0_0_0_0	14205	1702	683	237	0	0	0	0	8	2	8.03073361755438e-06
14218_1702_683_237_0_0_0_0	14218	1702	683	237	0	0	0	0	8	2	8.03073361755438e-06
14236_1702_683_237_0_0_0_0	14236	1702	683	237	0	0	0	0	8	2	5.01920851097149e-06
14279_1702_683_237_0_0_0_0	14279	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
14366_1702_683_237_0_0_0_0	14366	1702	683	237	0	0	0	0	8	2	1.50576255329145e-05
14704_1702_683_237_0_0_0_0	14704	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
14716_1702_683_237_0_0_0_0	14716	1702	683	237	0	0	0	0	8	2	5.11959268119092e-05
14774_1702_683_237_0_0_0_0	14774	1702	683	237	0	0	0	0	8	2	2.7103725959246e-05
14790_1702_683_237_0_0_0_0	14790	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
14944_1702_683_237_0_0_0_0	14944	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
14961_1702_683_237_0_0_0_0	14961	1702	683	237	0	0	0	0	8	2	7.22766025579894e-05
14964_1702_683_237_0_0_0_0	14964	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
15214_1702_683_237_0_0_0_0	15214	1702	683	237	0	0	0	0	8	2	1.40537838307202e-05
15248_1702_683_237_0_0_0_0	15248	1702	683	237	0	0	0	0	8	2	4.01536680877719e-06
15261_1702_683_237_0_0_0_0	15261	1702	683	237	0	0	0	0	8	2	1.50576255329145e-05
15289_1702_683_237_0_0_0_0	15289	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
15375_1702_683_237_0_0_0_0	15375	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
15447_1702_683_237_0_0_0_0	15447	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
15509_1702_683_237_0_0_0_0	15509	1702	683	237	0	0	0	0	8	2	6.02305021316579e-06
15563_1702_683_237_0_0_0_0	15563	1702	683	237	0	0	0	0	8	2	0.000458755657902794
15579_1702_683_237_0_0_0_0	15579	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
15580_1702_683_237_0_0_0_0	15580	1702	683	237	0	0	0	0	8	2	6.32420272382407e-05
15858_1702_683_237_0_0_0_0	15858	1702	683	237	0	0	0	0	8	2	1.30499421285259e-05
15859_1702_683_237_0_0_0_0	15859	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
15938_1702_683_237_0_0_0_0	15938	1702	683	237	0	0	0	0	8	2	4.01536680877719e-06
15953_1702_683_237_0_0_0_0	15953	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
16373_1702_683_237_0_0_0_0	16373	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
16442_1702_683_237_0_0_0_0	16442	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
16445_1702_683_237_0_0_0_0	16445	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
16611_1702_683_237_0_0_0_0	16611	1702	683	237	0	0	0	0	8	2	3.31267761724118e-05
16647_1702_683_237_0_0_0_0	16647	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
16880_1702_683_237_0_0_0_0	16880	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
16888_1702_683_237_0_0_0_0	16888	1702	683	237	0	0	0	0	8	2	5.01920851097149e-06
16945_1702_683_237_0_0_0_0	16945	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
16978_1702_683_237_0_0_0_0	16978	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
17110_1702_683_237_0_0_0_0	17110	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
17210_1702_683_237_0_0_0_0	17210	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
17319_1702_683_237_0_0_0_0	17319	1702	683	237	0	0	0	0	8	2	1.10422587241373e-05
17404_1702_683_237_0_0_0_0	17404	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
17421_1702_683_237_0_0_0_0	17421	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
17468_1702_683_237_0_0_0_0	17468	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
17730_1702_683_237_0_0_0_0	17730	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
17761_1702_683_237_0_0_0_0	17761	1702	683	237	0	0	0	0	8	2	6.02305021316579e-06
18102_1702_683_237_0_0_0_0	18102	1702	683	237	0	0	0	0	8	2	8.03073361755438e-06
18208_1702_683_237_0_0_0_0	18208	1702	683	237	0	0	0	0	8	2	1.60614672351088e-05
18512_1702_683_237_0_0_0_0	18512	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
18786_1702_683_237_0_0_0_0	18786	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
18839_1702_683_237_0_0_0_0	18839	1702	683	237	0	0	0	0	8	2	2.0076834043886e-05
20046_1702_683_237_0_0_0_0	20046	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
20113_1702_683_237_0_0_0_0	20113	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
20272_1702_683_237_0_0_0_0	20272	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
20383_1702_683_237_0_0_0_0	20383	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
20535_1702_683_237_0_0_0_0	20535	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
20569_1702_683_237_0_0_0_0	20569	1702	683	237	0	0	0	0	8	2	1.0038417021943e-06
21176_1702_683_237_0_0_0_0	21176	1702	683	237	0	0	0	0	8	2	3.01152510658289e-06
4822_1702_683_237_0_0_0_0	4822	1702	683	237	0	0	0	0	8	2	0.00452531839349189
21113_4822_1702_683_237_0_0_0	21113	4822	1702	683	237	0	0	0	9	2	1.0038417021943e-06
21747_4822_1702_683_237_0_0_0	21747	4822	1702	683	237	0	0	0	9	2	8.03073361755438e-06
5293_1702_683_237_0_0_0_0	5293	1702	683	237	0	0	0	0	8	2	0.00102994158645135
10984_5293_1702_683_237_0_0_0	10984	5293	1702	683	237	0	0	0	9	2	5.7218977025075e-05
6172_1702_683_237_0_0_0_0	6172	1702	683	237	0	0	0	0	8	2	0.00246342753718481
6790_1702_683_237_0_0_0_0	6790	1702	683	237	0	0	0	0	8	2	0.000998822493683326
7153_1702_683_237_0_0_0_0	7153	1702	683	237	0	0	0	0	8	2	0.00480438638670191
7184_1702_683_237_0_0_0_0	7184	1702	683	237	0	0	0	0	8	2	0.0048585938386204
22612_7184_1702_683_237_0_0_0	22612	7184	1702	683	237	0	0	0	9	2	4.01536680877719e-06
7459_1702_683_237_0_0_0_0	7459	1702	683	237	0	0	0	0	8	2	0.00339900800362989
8005_1702_683_237_0_0_0_0	8005	1702	683	237	0	0	0	0	8	2	2.0076834043886e-06
8153_1702_683_237_0_0_0_0	8153	1702	683	237	0	0	0	0	8	2	7.02689191536008e-06
8162_1702_683_237_0_0_0_0	8162	1702	683	237	0	0	0	0	8	2	0.000184706873203751
8442_1702_683_237_0_0_0_0	8442	1702	683	237	0	0	0	0	8	2	0.000308179402573649
8529_1702_683_237_0_0_0_0	8529	1702	683	237	0	0	0	0	8	2	0.000708712241749174
8616_1702_683_237_0_0_0_0	8616	1702	683	237	0	0	0	0	8	2	1.0038417021943e-05
8671_1702_683_237_0_0_0_0	8671	1702	683	237	0	0	0	0	8	2	0.0391448071770666
16992_8671_1702_683_237_0_0_0	16992	8671	1702	683	237	0	0	0	9	2	0.00100484554389649
17754_8671_1702_683_237_0_0_0	17754	8671	1702	683	237	0	0	0	9	2	0.00207192927332903
17829_8671_1702_683_237_0_0_0	17829	8671	1702	683	237	0	0	0	9	2	0.000181695348097168
18417_8671_1702_683_237_0_0_0	18417	8671	1702	683	237	0	0	0	9	2	0.000786008052818135
18710_8671_1702_683_237_0_0_0	18710	8671	1702	683	237	0	0	0	9	2	0.000645470214510933
18724_8671_1702_683_237_0_0_0	18724	8671	1702	683	237	0	0	0	9	2	0.00146460504350148
18746_8671_1702_683_237_0_0_0	18746	8671	1702	683	237	0	0	0	9	2	0.000340302337043867
18942_8671_1702_683_237_0_0_0	18942	8671	1702	683	237	0	0	0	9	2	0.000398525155771136
19026_8671_1702_683_237_0_0_0	19026	8671	1702	683	237	0	0	0	9	2	0.00104499921198426
33449_19026_8671_1702_683_237_0_0	33449	19026	8671	1702	683	237	0	0	10	2	1.0038417021943e-06
19223_8671_1702_683_237_0_0_0	19223	8671	1702	683	237	0	0	0	9	2	2.50960425548574e-05
19954_8671_1702_683_237_0_0_0	19954	8671	1702	683	237	0	0	0	9	2	1.20461004263316e-05
20161_8671_1702_683_237_0_0_0	20161	8671	1702	683	237	0	0	0	9	2	5.11959268119092e-05
20257_8671_1702_683_237_0_0_0	20257	8671	1702	683	237	0	0	0	9	2	8.23150195799324e-05
20319_8671_1702_683_237_0_0_0	20319	8671	1702	683	237	0	0	0	9	2	0.00010038417021943
20349_8671_1702_683_237_0_0_0	20349	8671	1702	683	237	0	0	0	9	2	0.000779985002604969
20910_8671_1702_683_237_0_0_0	20910	8671	1702	683	237	0	0	0	9	2	0.000389490580451387
21496_8671_1702_683_237_0_0_0	21496	8671	1702	683	237	0	0	0	9	2	0.00285592964274278
21636_8671_1702_683_237_0_0_0	21636	8671	1702	683	237	0	0	0	9	2	0.00254674639846693
21637_8671_1702_683_237_0_0_0	21637	8671	1702	683	237	0	0	0	9	2	2.60998842570517e-05
21820_8671_1702_683_237_0_0_0	21820	8671	1702	683	237	0	0	0	9	2	0.000310187085978038
21899_8671_1702_683_237_0_0_0	21899	8671	1702	683	237	0	0	0	9	2	0.000168645405968642
22100_8671_1702_683_237_0_0_0	22100	8671	1702	683	237	0	0	0	9	2	3.51344595768004e-05
22442_8671_1702_683_237_0_0_0	22442	8671	1702	683	237	0	0	0	9	2	2.7103725959246e-05
22464_8671_1702_683_237_0_0_0	22464	8671	1702	683	237	0	0	0	9	2	2.50960425548574e-05
22500_8671_1702_683_237_0_0_0	22500	8671	1702	683	237	0	0	0	9	2	0.000527016893652006
22761_8671_1702_683_237_0_0_0	22761	8671	1702	683	237	0	0	0	9	2	1.30499421285259e-05
22873_8671_1702_683_237_0_0_0	22873	8671	1702	683	237	0	0	0	9	2	3.81459846833833e-05
23268_8671_1702_683_237_0_0_0	23268	8671	1702	683	237	0	0	0	9	2	9.03457531974868e-06
23269_8671_1702_683_237_0_0_0	23269	8671	1702	683	237	0	0	0	9	2	8.73342280909039e-05
23421_8671_1702_683_237_0_0_0	23421	8671	1702	683	237	0	0	0	9	2	5.01920851097149e-06
23483_8671_1702_683_237_0_0_0	23483	8671	1702	683	237	0	0	0	9	2	3.01152510658289e-06
23640_8671_1702_683_237_0_0_0	23640	8671	1702	683	237	0	0	0	9	2	4.01536680877719e-06
23754_8671_1702_683_237_0_0_0	23754	8671	1702	683	237	0	0	0	9	2	1.70653089373031e-05
24197_8671_1702_683_237_0_0_0	24197	8671	1702	683	237	0	0	0	9	2	6.4245868940435e-05
24422_8671_1702_683_237_0_0_0	24422	8671	1702	683	237	0	0	0	9	2	3.81459846833833e-05
24445_8671_1702_683_237_0_0_0	24445	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-05
24669_8671_1702_683_237_0_0_0	24669	8671	1702	683	237	0	0	0	9	2	6.02305021316579e-06
24695_8671_1702_683_237_0_0_0	24695	8671	1702	683	237	0	0	0	9	2	8.03073361755438e-06
24745_8671_1702_683_237_0_0_0	24745	8671	1702	683	237	0	0	0	9	2	1.10422587241373e-05
24765_8671_1702_683_237_0_0_0	24765	8671	1702	683	237	0	0	0	9	2	6.02305021316579e-06
24793_8671_1702_683_237_0_0_0	24793	8671	1702	683	237	0	0	0	9	2	4.01536680877719e-06
24818_8671_1702_683_237_0_0_0	24818	8671	1702	683	237	0	0	0	9	2	6.02305021316579e-06
24887_8671_1702_683_237_0_0_0	24887	8671	1702	683	237	0	0	0	9	2	9.03457531974868e-06
25029_8671_1702_683_237_0_0_0	25029	8671	1702	683	237	0	0	0	9	2	4.31651931943548e-05
25158_8671_1702_683_237_0_0_0	25158	8671	1702	683	237	0	0	0	9	2	1.50576255329145e-05
25183_8671_1702_683_237_0_0_0	25183	8671	1702	683	237	0	0	0	9	2	0.000109418745539178
25184_8671_1702_683_237_0_0_0	25184	8671	1702	683	237	0	0	0	9	2	2.0076834043886e-06
25242_8671_1702_683_237_0_0_0	25242	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-05
25456_8671_1702_683_237_0_0_0	25456	8671	1702	683	237	0	0	0	9	2	3.01152510658289e-06
25751_8671_1702_683_237_0_0_0	25751	8671	1702	683	237	0	0	0	9	2	2.10806757460802e-05
25899_8671_1702_683_237_0_0_0	25899	8671	1702	683	237	0	0	0	9	2	3.01152510658289e-06
25926_8671_1702_683_237_0_0_0	25926	8671	1702	683	237	0	0	0	9	2	6.02305021316579e-06
25984_8671_1702_683_237_0_0_0	25984	8671	1702	683	237	0	0	0	9	2	1.20461004263316e-05
26511_8671_1702_683_237_0_0_0	26511	8671	1702	683	237	0	0	0	9	2	2.0076834043886e-06
26745_8671_1702_683_237_0_0_0	26745	8671	1702	683	237	0	0	0	9	2	8.03073361755438e-06
26885_8671_1702_683_237_0_0_0	26885	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-06
26955_8671_1702_683_237_0_0_0	26955	8671	1702	683	237	0	0	0	9	2	6.02305021316579e-06
26982_8671_1702_683_237_0_0_0	26982	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-06
27205_8671_1702_683_237_0_0_0	27205	8671	1702	683	237	0	0	0	9	2	3.01152510658289e-06
27278_8671_1702_683_237_0_0_0	27278	8671	1702	683	237	0	0	0	9	2	4.21613514921605e-05
27379_8671_1702_683_237_0_0_0	27379	8671	1702	683	237	0	0	0	9	2	5.01920851097149e-06
27541_8671_1702_683_237_0_0_0	27541	8671	1702	683	237	0	0	0	9	2	0.000119457162561121
27565_8671_1702_683_237_0_0_0	27565	8671	1702	683	237	0	0	0	9	2	4.01536680877719e-06
27673_8671_1702_683_237_0_0_0	27673	8671	1702	683	237	0	0	0	9	2	3.01152510658289e-06
27702_8671_1702_683_237_0_0_0	27702	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-06
27973_8671_1702_683_237_0_0_0	27973	8671	1702	683	237	0	0	0	9	2	2.0076834043886e-06
28223_8671_1702_683_237_0_0_0	28223	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-06
28257_8671_1702_683_237_0_0_0	28257	8671	1702	683	237	0	0	0	9	2	2.50960425548574e-05
28905_8671_1702_683_237_0_0_0	28905	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-06
28938_8671_1702_683_237_0_0_0	28938	8671	1702	683	237	0	0	0	9	2	4.01536680877719e-06
29294_8671_1702_683_237_0_0_0	29294	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-06
29625_8671_1702_683_237_0_0_0	29625	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-06
29907_8671_1702_683_237_0_0_0	29907	8671	1702	683	237	0	0	0	9	2	2.0076834043886e-06
30343_8671_1702_683_237_0_0_0	30343	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-06
30748_8671_1702_683_237_0_0_0	30748	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-06
31244_8671_1702_683_237_0_0_0	31244	8671	1702	683	237	0	0	0	9	2	3.01152510658289e-06
31669_8671_1702_683_237_0_0_0	31669	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-06
32253_8671_1702_683_237_0_0_0	32253	8671	1702	683	237	0	0	0	9	2	1.0038417021943e-06
8719_1702_683_237_0_0_0_0	8719	1702	683	237	0	0	0	0	8	2	2.91114093636346e-05
8740_1702_683_237_0_0_0_0	8740	1702	683	237	0	0	0	0	8	2	5.01920851097149e-05
8790_1702_683_237_0_0_0_0	8790	1702	683	237	0	0	0	0	8	2	0.000456747974498405
8869_1702_683_237_0_0_0_0	8869	1702	683	237	0	0	0	0	8	2	0.00143549363413785
9066_1702_683_237_0_0_0_0	9066	1702	683	237	0	0	0	0	8	2	2.0076834043886e-05
9178_1702_683_237_0_0_0_0	9178	1702	683	237	0	0	0	0	8	2	1.20461004263316e-05
9292_1702_683_237_0_0_0_0	9292	1702	683	237	0	0	0	0	8	2	0.000136522471498424
9340_1702_683_237_0_0_0_0	9340	1702	683	237	0	0	0	0	8	2	3.11190927680232e-05
9341_1702_683_237_0_0_0_0	9341	1702	683	237	0	0	0	0	8	2	6.32420272382407e-05
9443_1702_683_237_0_0_0_0	9443	1702	683	237	0	0	0	0	8	2	0.000965695717510914
22418_9443_1702_683_237_0_0_0	22418	9443	1702	683	237	0	0	0	9	2	2.0076834043886e-06
9498_1702_683_237_0_0_0_0	9498	1702	683	237	0	0	0	0	8	2	0.000123472529369899
9779_1702_683_237_0_0_0_0	9779	1702	683	237	0	0	0	0	8	2	0.000185710714905945
9800_1702_683_237_0_0_0_0	9800	1702	683	237	0	0	0	0	8	2	2.50960425548574e-05
9914_1702_683_237_0_0_0_0	9914	1702	683	237	0	0	0	0	8	2	0.000958668825595554
1716_683_237_0_0_0_0_0	1716	683	237	0	0	0	0	0	7	2	0.000390494422153582
9859_1716_683_237_0_0_0_0	9859	1716	683	237	0	0	0	0	8	2	1.80691506394974e-05
1757_683_237_0_0_0_0_0	1757	683	237	0	0	0	0	0	7	2	2.0076834043886e-05
1804_683_237_0_0_0_0_0	1804	683	237	0	0	0	0	0	7	2	0.302336040025176
10041_1804_683_237_0_0_0_0	10041	1804	683	237	0	0	0	0	8	2	0.00241624697718167
18095_10041_1804_683_237_0_0_0	18095	10041	1804	683	237	0	0	0	9	2	2.20845174482745e-05
10073_1804_683_237_0_0_0_0	10073	1804	683	237	0	0	0	0	8	2	5.42074519184921e-05
10241_1804_683_237_0_0_0_0	10241	1804	683	237	0	0	0	0	8	2	9.03457531974868e-06
10353_1804_683_237_0_0_0_0	10353	1804	683	237	0	0	0	0	8	2	2.0076834043886e-05
10357_1804_683_237_0_0_0_0	10357	1804	683	237	0	0	0	0	8	2	4.11575097899662e-05
10396_1804_683_237_0_0_0_0	10396	1804	683	237	0	0	0	0	8	2	8.4322702984321e-05
10515_1804_683_237_0_0_0_0	10515	1804	683	237	0	0	0	0	8	2	1.80691506394974e-05
10618_1804_683_237_0_0_0_0	10618	1804	683	237	0	0	0	0	8	2	9.03457531974868e-06
10776_1804_683_237_0_0_0_0	10776	1804	683	237	0	0	0	0	8	2	0.000134514788094036
10845_1804_683_237_0_0_0_0	10845	1804	683	237	0	0	0	0	8	2	0.000438678823858908
10846_1804_683_237_0_0_0_0	10846	1804	683	237	0	0	0	0	8	2	3.7142142981189e-05
10873_1804_683_237_0_0_0_0	10873	1804	683	237	0	0	0	0	8	2	6.02305021316579e-06
10892_1804_683_237_0_0_0_0	10892	1804	683	237	0	0	0	0	8	2	0.000109418745539178
11012_1804_683_237_0_0_0_0	11012	1804	683	237	0	0	0	0	8	2	3.81459846833833e-05
11021_1804_683_237_0_0_0_0	11021	1804	683	237	0	0	0	0	8	2	1.40537838307202e-05
11115_1804_683_237_0_0_0_0	11115	1804	683	237	0	0	0	0	8	2	1.10422587241373e-05
11217_1804_683_237_0_0_0_0	11217	1804	683	237	0	0	0	0	8	2	4.61767183009377e-05
11256_1804_683_237_0_0_0_0	11256	1804	683	237	0	0	0	0	8	2	0.00107812598815668
11288_1804_683_237_0_0_0_0	11288	1804	683	237	0	0	0	0	8	2	2.50960425548574e-05
11316_1804_683_237_0_0_0_0	11316	1804	683	237	0	0	0	0	8	2	2.7103725959246e-05
11368_1804_683_237_0_0_0_0	11368	1804	683	237	0	0	0	0	8	2	1.10422587241373e-05
11423_1804_683_237_0_0_0_0	11423	1804	683	237	0	0	0	0	8	2	0.000891411431548536
11424_1804_683_237_0_0_0_0	11424	1804	683	237	0	0	0	0	8	2	0.000109418745539178
11605_1804_683_237_0_0_0_0	11605	1804	683	237	0	0	0	0	8	2	4.41690348965491e-05
11773_1804_683_237_0_0_0_0	11773	1804	683	237	0	0	0	0	8	2	2.60998842570517e-05
11775_1804_683_237_0_0_0_0	11775	1804	683	237	0	0	0	0	8	2	1.10422587241373e-05
11814_1804_683_237_0_0_0_0	11814	1804	683	237	0	0	0	0	8	2	3.01152510658289e-06
11828_1804_683_237_0_0_0_0	11828	1804	683	237	0	0	0	0	8	2	6.32420272382407e-05
11842_1804_683_237_0_0_0_0	11842	1804	683	237	0	0	0	0	8	2	5.01920851097149e-06
12053_1804_683_237_0_0_0_0	12053	1804	683	237	0	0	0	0	8	2	8.03073361755438e-05
12078_1804_683_237_0_0_0_0	12078	1804	683	237	0	0	0	0	8	2	0.00319221661297787
12110_1804_683_237_0_0_0_0	12110	1804	683	237	0	0	0	0	8	2	1.20461004263316e-05
12167_1804_683_237_0_0_0_0	12167	1804	683	237	0	0	0	0	8	2	1.60614672351088e-05
12175_1804_683_237_0_0_0_0	12175	1804	683	237	0	0	0	0	8	2	2.10806757460802e-05
12187_1804_683_237_0_0_0_0	12187	1804	683	237	0	0	0	0	8	2	6.22381855360465e-05
12328_1804_683_237_0_0_0_0	12328	1804	683	237	0	0	0	0	8	2	1.20461004263316e-05
12516_1804_683_237_0_0_0_0	12516	1804	683	237	0	0	0	0	8	2	1.70653089373031e-05
12602_1804_683_237_0_0_0_0	12602	1804	683	237	0	0	0	0	8	2	1.0038417021943e-06
12631_1804_683_237_0_0_0_0	12631	1804	683	237	0	0	0	0	8	2	0.00476523656031633
26699_12631_1804_683_237_0_0_0	26699	12631	1804	683	237	0	0	0	9	2	2.0076834043886e-06
