ID	ParentID	Distance	Alive	Necrotic	Lost	Drivers	Passengers	Fitness	CCF	clone_order	Alive_cells_all_descendents	driver_CCF
9355	683	1	27	25062	2266	7	0	14.7811858438652	0	terminal	27	2.7103725959246e-05
9357	1103	1	2	2166	203	8	0	13.030065259522	0	terminal	2	2.0076834043886e-06
9377	1804	1	989	539461	46727	8	0	17.3393658640116	0.001	terminal	989	0.00099279944347016
9398	1103	1	6	6372	587	8	0	14.193301153985	0	terminal	6	6.02305021316579e-06
9410	1804	1	2025	1057976	90629	8	0	17.6771868958198	0.002	terminal	2025	0.00203277944694345
9418	1804	1	1301	677880	58232	8	0	17.6792201415244	0.0013	terminal	1301	0.00130599805455478
9437	513	1	2	2501	244	7	0	13.538031481598	0	terminal	2	2.0076834043886e-06
9492	1804	1	89	57804	4984	8	0	16.3904585800693	1e-04	terminal	89	8.93419114952925e-05
9498	1702	1	123	79507	6900	8	0	16.3465461635538	1e-04	terminal	123	0.000123472529369899
9504	1804	1	211	129569	11156	8	0	16.7067146762819	2e-04	terminal	211	0.000211810599162997
9562	1103	1	4	4244	410	8	0	15.2283472647868	0	terminal	4	4.01536680877719e-06
9580	1357	1	3	3123	276	7	0	14.0501416519941	0	terminal	3	3.01152510658289e-06
9588	905	1	1	2222	188	7	0	12.3069607161329	0	terminal	1	1.0038417021943e-06
9598	683	1	138	88143	7815	7	0	16.3927563477033	1e-04	terminal	138	0.000138530154902813
9615	1535	1	2	1673	134	8	0	15.5618707767871	0	terminal	2	2.0076834043886e-06
9625	1535	1	705	403345	35186	8	0	17.038636621742	7e-04	terminal	705	0.00070770840004698
9632	1321	1	7	7444	711	8	0	14.0522407995485	0	terminal	7	7.02689191536008e-06
9635	779	1	601	287157	24974	7	0	18.2607721552792	6e-04	terminal	601	0.000603308863018773
9637	1103	1	3	3042	296	8	0	13.816820086135	0	terminal	3	3.01152510658289e-06
9638	1238	1	1	1666	163	9	0	13.6132300214668	0	terminal	1	1.0038417021943e-06
9661	1103	1	1	1743	175	8	0	13.470334689851	0	terminal	1	1.0038417021943e-06
9663	1321	1	140	86885	7559	8	0	16.6445576450158	1e-04	terminal	140	0.000140537838307202
9670	924	1	3	5399	536	7	0	12.5778274973991	0	terminal	3	3.01152510658289e-06
9682	1804	1	399	202366	17224	8	0	17.8401960208546	4e-04	terminal	399	0.000400532839175525
9718	1103	1	11	9554	892	8	0	14.7957840564135	0	terminal	11	1.10422587241373e-05
9763	1103	1	8	5106	482	8	0	15.8412913473727	0	terminal	8	8.03073361755438e-06
9779	1702	1	185	97248	8328	8	0	17.5318592121395	2e-04	terminal	185	0.000185710714905945
9780	1804	1	66	41628	3574	8	0	16.4411313583338	1e-04	terminal	66	6.62535523448236e-05
9800	1702	1	25	16552	1443	8	0	16.226901376601	0	terminal	25	2.50960425548574e-05
9807	683	1	6	5211	468	7	0	14.6963783413992	0	terminal	6	6.02305021316579e-06
9816	1425	1	11	8694	754	8	0	15.4594231739318	0	terminal	11	1.10422587241373e-05
9827	1357	1	2	3753	350	7	0	12.74312876099	0	terminal	2	2.0076834043886e-06
9836	1103	1	156	108250	9511	8	0	16.0298146036624	2e-04	terminal	156	0.00015659930554231
9855	1103	1	34	25168	2221	8	0	15.7381087631954	0	terminal	34	3.41306178746061e-05
9859	1716	1	18	19563	1848	8	0	14.1275486154205	0	terminal	18	1.80691506394974e-05
9881	1357	1	2	1485	130	7	0	15.7278038391564	0	terminal	2	2.0076834043886e-06
9882	1425	1	37	24925	2178	8	0	15.9611999320007	0	terminal	37	3.7142142981189e-05
9914	1702	1	955	482348	41446	8	0	17.842013227634	0.001	terminal	955	0.000958668825595554
9926	1804	1	74	53040	4769	8	0	15.899558680248	1e-04	terminal	74	7.4284285962378e-05
9950	1425	1	6	4952	436	8	0	14.9983375328548	0	terminal	6	6.02305021316579e-06
9951	1691	1	2	2755	250	8	0	13.1988223781578	0	terminal	2	2.0076834043886e-06
9962	1103	1	195	138174	12006	8	0	15.9347085256313	2e-04	terminal	195	0.000195749131927888
9964	1804	1	141	87876	7838	8	0	16.6104519132437	1e-04	terminal	141	0.000141541680009396
10005	1702	1	81	53542	4628	8	0	16.1658165926902	1e-04	terminal	81	8.13111778777381e-05
10028	1702	1	137	96238	8603	8	0	15.9071086497624	1e-04	terminal	137	0.000137526313200619
10040	1702	1	14	9989	883	8	0	15.4927407054308	0	terminal	14	1.40537838307202e-05
10049	1103	1	2	3721	346	8	0	13.4178008729169	0	terminal	2	2.0076834043886e-06
10073	1804	1	54	27881	2439	8	0	17.8209153829258	1e-04	terminal	54	5.42074519184921e-05
10082	1103	1	2	2007	176	8	0	14.7997301371601	0	terminal	2	2.0076834043886e-06
10092	639	1	3	2808	282	7	0	13.9431284631754	0	terminal	3	3.01152510658289e-06
10101	683	1	4	3657	400	7	0	13.6948886664266	0	terminal	4	4.01536680877719e-06
10108	1425	1	2	1600	139	8	0	14.8017782790803	0	terminal	2	2.0076834043886e-06
10117	1425	1	20	15854	1440	8	0	14.9325775949673	0	terminal	20	2.0076834043886e-05
10128	1103	1	5	5150	477	8	0	14.4062960855326	0	terminal	5	5.01920851097149e-06
10161	504	1	1	1642	122	7	0	13.3156643326198	0	terminal	1	1.0038417021943e-06
10200	1702	1	17	11965	1116	8	0	15.7540387469071	0	terminal	17	1.70653089373031e-05
10206	2869	1	600	327220	28122	9	0	17.3262814356476	6e-04	terminal	600	0.000602305021316579
10226	513	1	2	3130	283	7	0	12.7884880334857	0	terminal	2	2.0076834043886e-06
10241	1804	1	9	5257	482	8	0	17.1937822679404	0	terminal	9	9.03457531974868e-06
10263	1425	1	19	12757	1152	8	0	16.040754961809	0	terminal	19	1.90729923416917e-05
10279	1357	1	9	7632	704	7	0	15.0176810848528	0	terminal	9	9.03457531974868e-06
10280	1425	1	5	5182	481	8	0	14.1733228831488	0	terminal	5	5.01920851097149e-06
10296	683	1	58	43970	3883	7	0	15.6264317386111	1e-04	terminal	58	5.82228187272693e-05
10297	1103	1	9	8120	706	8	0	15.2888271070025	0	terminal	9	9.03457531974868e-06
10298	1702	1	27	19097	1717	8	0	15.8741622491778	0	terminal	27	2.7103725959246e-05
10310	1702	1	5	4539	437	8	0	15.4209452877648	0	terminal	5	5.01920851097149e-06
10330	1425	1	1	1576	161	8	0	14.3137894934814	0	terminal	1	1.0038417021943e-06
10343	1103	1	9	7349	731	8	0	15.58922167954	0	terminal	9	9.03457531974868e-06
10352	1779	1	4	4222	382	8	0	13.9008523518769	0	terminal	4	4.01536680877719e-06
10353	1804	1	20	13863	1202	8	0	15.9648795382305	0	terminal	20	2.0076834043886e-05
10357	1804	1	41	26406	2426	8	0	16.3478715204413	0	terminal	41	4.11575097899662e-05
10376	1425	1	315	155723	13164	8	0	18.0136823294738	3e-04	terminal	315	0.000316210136191204
10395	957	1	1	1170	119	7	0	12.8611294108444	0	terminal	1	1.0038417021943e-06
10396	1804	1	84	41761	3608	8	0	17.8230553466409	1e-04	terminal	84	8.4322702984321e-05
10408	1425	1	79	57789	5192	8	0	15.8441604553869	1e-04	terminal	79	7.93034944733495e-05
10450	1425	1	80	46587	4020	8	0	16.8122869482337	1e-04	terminal	80	8.03073361755438e-05
10493	1103	1	2	1619	168	8	0	15.9886727905691	0	terminal	2	2.0076834043886e-06
10515	1804	1	18	12353	1043	8	0	16.2634598033722	0	terminal	18	1.80691506394974e-05
10555	3227	1	11	5732	459	8	0	17.6056877775405	0	terminal	11	1.10422587241373e-05
10570	1702	1	26	17918	1536	8	0	16.1221236641444	0	terminal	26	2.60998842570517e-05
10614	1103	1	1	1558	170	8	0	13.9105103381582	0	terminal	1	1.0038417021943e-06
10618	1804	1	9	6667	550	8	0	15.707732865034	0	terminal	9	9.03457531974868e-06
10644	2869	1	67	35163	2968	9	0	17.5393806695425	1e-04	terminal	67	6.72573940470179e-05
10656	1702	1	12	8317	697	8	0	16.3198666584812	0	terminal	12	1.20461004263316e-05
10674	1425	1	3	3092	297	8	0	14.5715344448117	0	terminal	3	3.01152510658289e-06
10675	1691	1	167	91295	7906	8	0	17.3872787376658	2e-04	terminal	167	0.000167641564266448
10676	3227	1	406	179197	15274	8	0	18.7743533604481	4e-04	terminal	406	0.000407559731090885
10721	779	1	4	5362	460	7	0	13.628026259094	0	terminal	4	4.01536680877719e-06
10740	4232	1	2475	1181417	92519	9	0	19.9354168380007	0.0025	terminal	2475	0.00248450821293089
10776	1804	1	134	67268	6018	8	0	17.8518272352365	1e-04	terminal	134	0.000134514788094036
10794	1702	1	27	21667	1921	8	0	15.3010098813646	0	terminal	27	2.7103725959246e-05
10795	1702	1	355	185593	15916	8	0	17.6986768405783	4e-04	terminal	355	0.000356363804278976
10827	1691	1	7	5643	488	8	0	15.0707604773499	0	terminal	7	7.02689191536008e-06
10828	5640	1	4	3287	305	8	0	15.0857545702458	0	terminal	4	4.01536680877719e-06
10836	1691	1	2	1992	196	8	0	14.595982149497	0	terminal	2	2.0076834043886e-06
10837	3648	1	736	349066	29542	9	0	18.3545728527947	7e-04	terminal	736	0.000738827492815003
10842	1103	1	2	2701	247	8	0	13.8864015739181	0	terminal	2	2.0076834043886e-06
10845	1804	1	437	232621	19997	8	0	17.5270752202536	4e-04	terminal	437	0.000438678823858908
10846	1804	1	37	26288	2317	8	0	15.8647463802789	0	terminal	37	3.7142142981189e-05
10873	1804	1	6	3987	363	8	0	16.1388839087238	0	terminal	6	6.02305021316579e-06
10874	2869	1	210	111908	9741	9	0	17.5608728521116	2e-04	terminal	210	0.000210806757460802
10892	1804	1	109	63555	5598	8	0	16.9748210647967	1e-04	terminal	109	0.000109418745539178
10901	4232	1	130	45739	3823	9	0	20.5651262400757	1e-04	terminal	130	0.000130499421285259
10917	1357	1	2	2668	218	7	0	14.1363439083123	0	terminal	2	2.0076834043886e-06
10919	4232	1	2394	1085755	83524	9	0	20.4919273073882	0.0024	terminal	2394	0.00240319703505315
10938	804	1	1	995	106	7	0	13.8703788596523	0	terminal	1	1.0038417021943e-06
10942	1425	1	7	5810	521	8	0	15.7433105656742	0	terminal	7	7.02689191536008e-06
10971	1149	1	2	1717	156	7	0	13.1433670422983	0	terminal	2	2.0076834043886e-06
10984	5293	1	57	30973	2696	9	0	17.638001058447	1e-04	terminal	57	5.7218977025075e-05
11011	1425	1	2	1525	139	8	0	14.676963866491	0	terminal	2	2.0076834043886e-06
11012	1804	1	38	26352	2258	8	0	16.02162753968	0	terminal	38	3.81459846833833e-05
11020	1425	1	35	26340	2319	8	0	15.3471190884187	0	terminal	35	3.51344595768004e-05
11021	1804	1	14	9347	798	8	0	16.3440986742847	0	terminal	14	1.40537838307202e-05
11051	918	1	1	1483	126	7	0	13.5114019848737	0	terminal	1	1.0038417021943e-06
11078	3648	1	165	72363	6174	9	0	18.8560632781886	2e-04	terminal	165	0.000165633880862059
11090	1702	1	14	10903	925	8	0	15.6237438117236	0	terminal	14	1.40537838307202e-05
11113	1103	1	2	1496	144	8	0	14.1878199277151	0	terminal	2	2.0076834043886e-06
11115	1804	1	11	8099	716	8	0	15.7587463052108	0	terminal	11	1.10422587241373e-05
11148	1425	1	5	5809	592	8	0	13.6415710085314	0	terminal	5	5.01920851097149e-06
11190	1535	1	961	429064	36610	8	0	18.7241024120344	0.001	terminal	961	0.00096469187580872
11193	1702	1	167	74732	6472	8	0	18.6291096621251	2e-04	terminal	167	0.000167641564266448
11217	1804	1	46	24075	1965	8	0	17.8505381665211	0	terminal	46	4.61767183009377e-05
11218	3016	1	3	2452	242	8	0	14.7967724307965	0	terminal	3	3.01152510658289e-06
11224	779	1	2	1937	196	7	0	14.1873195603787	0	terminal	2	2.0076834043886e-06
11229	3227	1	74	39260	3344	8	0	17.7929083391448	1e-04	terminal	74	7.4284285962378e-05
11247	2088	1	3	3147	297	8	0	14.6843563629943	0	terminal	3	3.01152510658289e-06
11255	1702	1	14	11654	1024	8	0	15.3815958910939	0	terminal	14	1.40537838307202e-05
11256	1804	1	1074	471057	40076	8	0	18.7817054801823	0.0011	terminal	1074	0.00107812598815668
11265	1535	1	2	1986	175	8	0	14.9832311464527	0	terminal	2	2.0076834043886e-06
11279	1702	1	758	309092	25829	8	0	19.383297189166	8e-04	terminal	758	0.000760912010263278
11288	1804	1	25	13846	1200	8	0	17.1005955944386	0	terminal	25	2.50960425548574e-05
11303	2509	1	32	20260	1856	8	0	16.4583532620198	0	terminal	32	3.21229344702175e-05
11314	1702	1	41	22099	1942	8	0	17.342108879127	0	terminal	41	4.11575097899662e-05
11316	1804	1	27	18618	1668	8	0	16.5373712283646	0	terminal	27	2.7103725959246e-05
11339	1425	1	11	10091	969	8	0	14.6551711531702	0	terminal	11	1.10422587241373e-05
11341	1702	1	22	16655	1532	8	0	15.5404880936026	0	terminal	22	2.20845174482745e-05
11352	1103	1	4	4444	420	8	0	13.9287394436427	0	terminal	4	4.01536680877719e-06
11368	1804	1	11	7641	684	8	0	16.0315922435098	0	terminal	11	1.10422587241373e-05
11369	3227	1	6	3366	289	8	0	17.0389177655218	0	terminal	6	6.02305021316579e-06
11380	2869	1	89	49937	4393	9	0	17.1707340075168	1e-04	terminal	89	8.93419114952925e-05
11392	1702	1	2	1347	113	8	0	15.5965608359046	0	terminal	2	2.0076834043886e-06
11400	1357	1	527	236885	20288	7	0	18.5989481812456	5e-04	terminal	527	0.000529024577056395
11423	1804	1	888	345609	29537	8	0	19.8077603433763	9e-04	terminal	888	0.000891411431548536
11424	1804	1	109	57318	4868	8	0	17.4953300501246	1e-04	terminal	109	0.000109418745539178
11447	1425	1	4	4661	398	8	0	14.0730869202393	0	terminal	4	4.01536680877719e-06
11460	1425	1	11	9041	805	8	0	15.1040070926839	0	terminal	11	1.10422587241373e-05
11462	3648	1	358	160521	13668	9	0	18.6486065159194	4e-04	terminal	358	0.000359375329385559
11522	683	1	1	1022	89	7	0	15.257360172877	0	terminal	1	1.0038417021943e-06
11605	1804	1	44	30432	2725	8	0	16.1257203188152	0	terminal	44	4.41690348965491e-05
11606	4621	1	2	1588	163	8	0	15.7446319931151	0	terminal	2	2.0076834043886e-06
11615	1702	1	14	9895	881	8	0	15.7712776529004	0	terminal	14	1.40537838307202e-05
11616	2200	1	10	8188	750	8	0	15.1580975970255	0	terminal	10	1.0038417021943e-05
11618	6535	1	2811	1298996	95825	9	0	21.1639238120405	0.0028	terminal	2811	0.00282179902486817
11648	3227	1	4	2477	212	8	0	17.0816438361568	0	terminal	4	4.01536680877719e-06
11673	1702	1	34	21269	1808	8	0	16.7580759116638	0	terminal	34	3.41306178746061e-05
11674	1702	1	5	2851	264	8	0	17.123143299584	0	terminal	5	5.01920851097149e-06
11773	1804	1	26	17887	1595	8	0	16.266509715244	0	terminal	26	2.60998842570517e-05
11775	1804	1	11	7744	634	8	0	16.4222712508575	0	terminal	11	1.10422587241373e-05
11814	1804	1	3	1752	172	8	0	16.6583225146195	0	terminal	3	3.01152510658289e-06
11828	1804	1	63	37912	3268	8	0	16.9627766703956	1e-04	terminal	63	6.32420272382407e-05
11842	1804	1	5	3277	306	8	0	15.7858274718123	0	terminal	5	5.01920851097149e-06
11855	1425	1	5	3277	284	8	0	16.0652018469843	0	terminal	5	5.01920851097149e-06
11857	1702	1	10	7781	718	8	0	15.4723777064117	0	terminal	10	1.0038417021943e-05
11896	1425	1	1752	776108	64774	8	0	19.2278508535662	0.0018	terminal	1752	0.00175873066224441
11906	1425	1	2	1667	157	8	0	14.715570030107	0	terminal	2	2.0076834043886e-06
11921	1425	1	5	4034	317	8	0	15.4808889913894	0	terminal	5	5.01920851097149e-06
11928	683	1	8	7406	696	7	0	14.9510515136914	0	terminal	8	8.03073361755438e-06
11970	3227	1	38	20523	1790	8	0	17.3554421108663	0	terminal	38	3.81459846833833e-05
11981	1425	1	11	9189	808	8	0	15.169387440414	0	terminal	11	1.10422587241373e-05
11986	1321	1	1	1638	149	8	0	12.9274589583708	0	terminal	1	1.0038417021943e-06
11991	2869	1	2088	956170	76567	9	0	19.5829006590151	0.0021	terminal	2088	0.00209602147418169
11992	2869	1	80	37572	3158	9	0	18.1887982179333	1e-04	terminal	80	8.03073361755438e-05
11994	3227	1	33	20721	1836	8	0	16.6662752708561	0	terminal	33	3.31267761724118e-05
12018	1702	1	3	2503	229	8	0	15.9465491871891	0	terminal	3	3.01152510658289e-06
12019	4232	1	316	118933	9941	9	0	20.1362438183022	3e-04	terminal	316	0.000317213977893398
12042	2674	1	1	1269	109	8	0	14.0822668358016	0	terminal	1	1.0038417021943e-06
12053	1804	1	80	44280	3866	8	0	17.2634184178335	1e-04	terminal	80	8.03073361755438e-05
12063	4232	1	503	190396	15978	9	0	20.0963487990109	5e-04	terminal	503	0.000504932376203732
12078	1804	1	3180	1468108	103724	8	0	21.9758880825187	0.0032	terminal	3180	0.00319221661297787
12086	1357	1	34	21189	1776	7	0	16.4059963554871	0	terminal	34	3.41306178746061e-05
12089	3227	1	2	1456	142	8	0	16.5305327887978	0	terminal	2	2.0076834043886e-06
12110	1804	1	12	9205	788	8	0	15.7481113430221	0	terminal	12	1.20461004263316e-05
12134	1425	1	5	4034	373	8	0	15.7486356789846	0	terminal	5	5.01920851097149e-06
12165	1702	1	13	7977	675	8	0	16.814060419949	0	terminal	13	1.30499421285259e-05
12166	1702	1	3	1989	203	8	0	16.2615064086094	0	terminal	3	3.01152510658289e-06
12167	1804	1	16	5996	519	8	0	20.3244110225329	0	terminal	16	1.60614672351088e-05
12175	1804	1	21	12639	1178	8	0	16.7052779652271	0	terminal	21	2.10806757460802e-05
12186	1425	1	2	1906	165	8	0	14.5509107264114	0	terminal	2	2.0076834043886e-06
12187	1804	1	62	36121	3154	8	0	17.0088963314187	1e-04	terminal	62	6.22381855360465e-05
12190	4232	1	2289	950449	71143	9	0	21.5633862252666	0.0023	terminal	2289	0.00229779365632275
12227	1103	1	1	658	63	8	0	16.3518125399036	0	terminal	1	1.0038417021943e-06
12243	1425	1	131	51292	4335	8	0	19.6362985702712	1e-04	terminal	131	0.000131503262987453
12245	2869	1	328	157553	13528	9	0	18.1162963597737	3e-04	terminal	328	0.00032926007831973
12254	1238	1	4	3390	342	9	0	14.7345644105692	0	terminal	4	4.01536680877719e-06
12255	1321	1	2	1388	134	8	0	14.8392152680225	0	terminal	2	2.0076834043886e-06
12265	1702	1	6	3930	361	8	0	16.3560829062457	0	terminal	6	6.02305021316579e-06
12328	1804	1	12	6508	549	8	0	17.1556141524614	0	terminal	12	1.20461004263316e-05
12330	4232	1	1324	518960	43969	9	0	19.7742334233336	0.0013	terminal	1324	0.00132908641370525
12373	1702	1	4	3097	259	8	0	15.8743733028132	0	terminal	4	4.01536680877719e-06
12374	3648	1	46	20515	1755	9	0	18.5913429141185	0	terminal	46	4.61767183009377e-05
12375	4232	1	3732	1813023	126302	9	0	22.1330455600895	0.0037	terminal	3732	0.00374633723258912
12400	1425	1	4	2999	274	8	0	15.3054022005941	0	terminal	4	4.01536680877719e-06
12448	1702	1	157	68309	5774	8	0	18.9319158361132	2e-04	terminal	157	0.000157603147244505
12462	1149	1	1266	485414	40716	7	0	19.9399490776751	0.0013	terminal	1266	0.00127086359497798
12478	1702	1	17	11717	980	8	0	15.7444873839608	0	terminal	17	1.70653089373031e-05
12516	1804	1	17	10118	869	8	0	16.687679838613	0	terminal	17	1.70653089373031e-05
12526	1425	1	19	11200	1025	8	0	16.6777729790814	0	terminal	19	1.90729923416917e-05
12530	2869	1	1002	359269	30151	9	0	20.4632933172518	0.001	terminal	1002	0.00100584938559869
12548	2869	1	125	51478	4246	9	0	19.27775210531	1e-04	terminal	125	0.000125480212774287
12557	1535	1	3	2826	268	8	0	14.4515687430373	0	terminal	3	3.01152510658289e-06
12587	2869	1	33	17798	1511	9	0	17.314720586908	0	terminal	33	3.31267761724118e-05
12596	1103	1	1	1241	117	8	0	13.9773791682306	0	terminal	1	1.0038417021943e-06
12601	1702	1	18	10459	900	8	0	16.6963855042976	0	terminal	18	1.80691506394974e-05
12602	1804	1	1	846	75	8	0	15.7609681570715	0	terminal	1	1.0038417021943e-06
12603	4621	1	178	77690	6659	8	0	18.8603799860661	2e-04	terminal	178	0.000178683822990585
12606	804	1	9	6183	573	7	0	15.9717985669425	0	terminal	9	9.03457531974868e-06
12611	2869	1	83	36611	3065	9	0	18.8515027475711	1e-04	terminal	83	8.33188612821267e-05
12627	1103	1	203	77054	6481	8	0	20.1432024589715	2e-04	terminal	203	0.000203779865545442
12630	1425	1	1	1367	121	8	0	13.8813826379903	0	terminal	1	1.0038417021943e-06
12651	3227	1	22	13580	1180	8	0	16.505291540371	0	terminal	22	2.20845174482745e-05
12663	1804	1	27	16861	1495	8	0	16.7954363394941	0	terminal	27	2.7103725959246e-05
12704	1702	1	49	23275	1979	8	0	18.2175635298353	0	terminal	49	4.91882434075206e-05
12705	1804	1	2	1035	85	8	0	16.6902664866051	0	terminal	2	2.0076834043886e-06
12706	1804	1	8	6113	578	8	0	15.690832440235	0	terminal	8	8.03073361755438e-06
12707	4232	1	1061	341599	28506	9	0	21.6944824157344	0.0011	terminal	1061	0.00106507604602815
12720	1702	1	7	4583	437	8	0	16.1117520656925	0	terminal	7	7.02689191536008e-06
12721	3648	1	1485	544787	43536	9	0	21.1172479955371	0.0015	terminal	1485	0.00149070492775853
12730	4232	1	2366	921564	66495	9	0	22.8564474263652	0.0024	terminal	2366	0.00237508946739171
12746	1103	1	1	1041	87	8	0	14.8363501061381	0	terminal	1	1.0038417021943e-06
12762	1425	1	288	136180	11561	8	0	18.4356803451978	3e-04	terminal	288	0.000289106410231958
12766	4232	1	354	103912	8533	9	0	22.3225453509336	4e-04	terminal	354	0.000355359962576781
12780	1425	1	2	1914	176	8	0	15.4714274673579	0	terminal	2	2.0076834043886e-06
12781	1804	1	137	68155	5787	8	0	17.939558467709	1e-04	terminal	137	0.000137526313200619
12796	1702	1	42	25608	2197	8	0	16.7561300603972	0	terminal	42	4.21613514921605e-05
12798	2869	1	11	6447	542	9	0	16.9812584390573	0	terminal	11	1.10422587241373e-05
12816	1804	1	92	38691	3332	8	0	19.0485974980581	1e-04	terminal	92	9.23534366018754e-05
12827	2200	1	3	2407	207	8	0	15.7844379632155	0	terminal	3	3.01152510658289e-06
12853	1804	1	11	7225	651	8	0	16.3124797536653	0	terminal	11	1.10422587241373e-05
12854	2869	1	32	17496	1498	9	0	17.4475313980816	0	terminal	32	3.21229344702175e-05
12855	3227	1	55	30954	2657	8	0	17.1444006568143	1e-04	terminal	55	5.52112936206864e-05
12856	3227	1	24	10260	861	8	0	19.1932278691089	0	terminal	24	2.40922008526631e-05
12866	1425	1	22	13714	1195	8	0	16.5134218438334	0	terminal	22	2.20845174482745e-05
12890	1535	1	2	1755	162	8	0	14.5488659014129	0	terminal	2	2.0076834043886e-06
12892	3648	1	66	27348	2362	9	0	19.3599324146641	1e-04	terminal	66	6.62535523448236e-05
12906	1357	1	2	1404	130	7	0	15.9128930495355	0	terminal	2	2.0076834043886e-06
12907	1425	1	1	938	77	8	0	15.5496389890147	0	terminal	1	1.0038417021943e-06
12911	1804	1	28	16153	1368	8	0	17.1855216286788	0	terminal	28	2.81075676614403e-05
12924	1804	1	2	1038	102	8	0	15.8306608200046	0	terminal	2	2.0076834043886e-06
12925	3648	1	45	19264	1605	9	0	18.9241444800941	0	terminal	45	4.51728765987434e-05
12935	2869	1	11	5938	540	9	0	17.6606990970142	0	terminal	11	1.10422587241373e-05
12937	4232	1	585	225364	18957	9	0	19.8257387933406	6e-04	terminal	585	0.000587247395783664
12945	1702	1	5	3510	319	8	0	15.6377537202578	0	terminal	5	5.01920851097149e-06
12979	1425	1	6	6067	527	8	0	14.3723430298185	0	terminal	6	6.02305021316579e-06
13008	1535	1	2	1525	123	8	0	15.6282963666776	0	terminal	2	2.0076834043886e-06
13009	1804	1	2	1350	133	8	0	16.4603433610257	0	terminal	2	2.0076834043886e-06
13010	3227	1	48	26872	2314	8	0	17.3518647033246	0	terminal	48	4.81844017053263e-05
13018	1804	1	23	15873	1440	8	0	15.8455465057664	0	terminal	23	2.30883591504688e-05
13026	1103	1	5	2004	192	8	0	18.3202647691072	0	terminal	5	5.01920851097149e-06
13028	1425	1	1	1090	94	8	0	14.5772875475175	0	terminal	1	1.0038417021943e-06
13030	1804	1	3	1836	141	8	0	16.5330273082906	0	terminal	3	3.01152510658289e-06
13043	1103	1	1165	415986	34703	8	0	20.6645268442566	0.0012	terminal	1165	0.00116947558305636
13044	3648	1	2774	1249227	91849	9	0	21.4653307718931	0.0028	terminal	2774	0.00278465688188698
13045	4621	1	34	19222	1632	8	0	16.8813514147315	0	terminal	34	3.41306178746061e-05
13059	4621	1	29	18655	1607	8	0	16.2864161893545	0	terminal	29	2.91114093636346e-05
13078	1103	1	1	1179	97	8	0	16.1680135808322	0	terminal	1	1.0038417021943e-06
13082	1702	1	14	9393	825	8	0	15.7703427330707	0	terminal	14	1.40537838307202e-05
13084	5207	1	6	3845	337	8	0	16.4363609126032	0	terminal	6	6.02305021316579e-06
13114	1425	1	1	1419	130	8	0	14.9700864176476	0	terminal	1	1.0038417021943e-06
13115	1804	1	434	185904	15784	8	0	19.0353463221778	4e-04	terminal	434	0.000435667298752325
13138	1702	1	2	1190	97	8	0	15.6008427798951	0	terminal	2	2.0076834043886e-06
13151	1425	1	3	2623	242	8	0	15.0477303592707	0	terminal	3	3.01152510658289e-06
13153	4232	1	2864	1061128	70698	9	0	25.1340734484693	0.0029	terminal	2864	0.00287500263508447
13169	2869	1	150	58959	4958	9	0	19.5090882250877	2e-04	terminal	150	0.000150576255329145
13176	1203	1	3	1642	142	8	0	15.5789133969865	0	terminal	3	3.01152510658289e-06
13181	1804	1	15	9311	806	8	0	16.5681697366968	0	terminal	15	1.50576255329145e-05
13195	2674	1	21	10591	888	8	0	17.7765810326216	0	terminal	21	2.10806757460802e-05
13212	1804	1	2713	1159650	83889	8	0	22.2154307354824	0.0027	terminal	2713	0.00272342253805313
13222	4232	1	195	71115	5841	9	0	20.3265530463192	2e-04	terminal	195	0.000195749131927888
13244	1702	1	7	3859	351	8	0	16.3436862417911	0	terminal	7	7.02689191536008e-06
13245	2509	1	1	861	101	8	0	15.1586474329542	0	terminal	1	1.0038417021943e-06
13263	1702	1	34	18359	1606	8	0	17.3866421327014	0	terminal	34	3.41306178746061e-05
13276	3648	1	698	220851	18435	9	0	21.6426531018853	7e-04	terminal	698	0.00070068150813162
13300	1103	1	2	1533	142	8	0	16.5420434756827	0	terminal	2	2.0076834043886e-06
13301	1103	1	9	7551	743	8	0	15.0724951979415	0	terminal	9	9.03457531974868e-06
13302	1103	1	3	3176	284	8	0	14.6425583113192	0	terminal	3	3.01152510658289e-06
13313	1804	1	26	14642	1220	8	0	17.1356966137551	0	terminal	26	2.60998842570517e-05
13314	2869	1	677	284855	24228	9	0	19.174363324484	7e-04	terminal	677	0.000679600832385539
13344	1804	1	17	8529	722	8	0	18.1612322100631	0	terminal	17	1.70653089373031e-05
13345	1804	1	68	33088	2998	8	0	18.245875724326	1e-04	terminal	68	6.82612357492122e-05
13346	1920	1	1	1292	108	8	0	13.986815691608	0	terminal	1	1.0038417021943e-06
13361	2869	1	22	12001	1083	9	0	17.1430565676819	0	terminal	22	2.20845174482745e-05
13362	2869	1	186	75530	6345	9	0	19.3542229209215	2e-04	terminal	186	0.000186714556608139
13381	4621	1	1	1273	121	8	0	15.8077892205365	0	terminal	1	1.0038417021943e-06
13431	1702	1	17	7905	681	8	0	18.1397476935642	0	terminal	17	1.70653089373031e-05
13432	3227	1	2	1128	97	8	0	17.0000215081356	0	terminal	2	2.0076834043886e-06
13433	4232	1	859	278524	23457	9	0	21.4745848273384	9e-04	terminal	859	0.000862300022184902
